CODE_IRIS,CODE_COMMUNE,ANNEE_DONNEES,MODE_TRANS,VALEUR
920730109,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,11.7615475615646
920730110,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,8.54558588961489
920730111,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,40.2060657235937
920730112,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,30.8928482448554
920730113,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,51.3289606031927
920730114,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,67.73094336751
920730115,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,29.515199583143
920730116,92073,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,99.5318395262346
920750101,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,91.6429362339775
920750102,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,72.0935931509797
920750103,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,115.886115004752
920750104,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,102.027773478743
920750105,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,72.2342688390027
920750106,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,73.0854283586928
920750107,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,88.2070732572305
920750108,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,50.6019492524523
920750109,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,47.3852042864576
920750110,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,46.6276583120742
920750111,92075,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,48.3451150331894
920760101,92076,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,37.5193242511483
920760102,92076,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,56.6937631178643
920760103,92076,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,25.5471034295344
920760104,92076,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,18.9051130119212
920770101,92077,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,0.0
920770102,92077,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,28.511349646094
920770103,92077,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,44.1779797807793
920770104,92077,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,21.0521573116399
920770105,92077,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,18.8324770813205
920770106,92077,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,29.9264121568696
920780101,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,0.0
920780102,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,10.1471623572493
920780103,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,26.5186144838116
920780104,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,15.9330529127803
920780105,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,29.507492755515
920780106,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,6.67057717528791
920780107,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,5.33530229308885
920780108,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,20.6117649151438
920780109,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,3.8357720690935
920780110,92078,2020,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,13.0257956253059
920020101,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,9.46728327907432
920020102,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,40.1986176845851
920020103,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,63.9752906362853
920020104,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,69.8688804802537
920020105,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,58.1130415666182
920020106,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,38.6212011427366
920020107,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,38.1307661842933
920020201,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,65.2389961647853
920020202,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,37.6368995594868
920020203,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,37.8700991490877
920020204,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,40.7110371121884
920020205,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,27.1463661179332
920020301,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,26.4179640206959
920020302,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,15.0888333362569
920020303,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,51.1604920190342
920020304,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,65.1156820281626
920020305,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,30.918889432847
920020306,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,0.0
920020307,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,11.6427932070135
920020308,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,20.6469930998006
920020401,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,69.2095164405977
920020402,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,36.557335999222
920020403,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,49.3304933140027
920020404,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,52.7517727166205
920020405,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,59.2348019932673
920020406,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,79.1339397826655
920020407,92002,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,53.8516976545982
920040101,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,58.633121048555
920040102,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,55.0060716956658
920040103,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,107.360065481155
920040104,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,48.6787647287646
920040105,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,70.514454009282
920040201,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,114.736668647676
920040202,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,156.135828833421
920040203,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,166.254994454842
920040301,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,141.525137044776
920040302,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,148.511706147733
920040303,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,110.551529965149
920040304,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,129.012272363492
920040305,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,154.107549159504
920040401,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,94.8530350472784
920040402,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,73.8165077654343
920040403,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,109.619862773699
920040404,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,58.8032291372038
920040501,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,69.785385449265
920040502,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,157.307482319851
920040503,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,118.191589884489
920040504,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,52.9697830013652
920040601,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,17.7175625003819
920040602,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,63.0692579775685
920040603,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,114.435784677705
920040604,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,156.743591112867
920040701,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,34.0714850881608
920040702,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,28.5583663805281
920040703,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,14.5634337282475
920040704,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,17.3515205629159
920040705,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,3.58936631574166
920040706,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,33.1591733463824
920040707,92004,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,38.8340663355224
920070101,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,86.1840801746056
920070102,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,43.332191237048
920070103,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,8.03920649789285
920070104,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,64.3691494933464
920070105,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,63.5571827582633
920070106,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,96.2662386221762
920070107,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,33.4834006673311
920070108,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,59.7842977835812
920070109,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,134.158928022182
920070110,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,28.3146959521376
920070111,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,74.5981634870979
920070112,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,21.7867282831719
920070113,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,31.0566609323964
920070114,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,11.2334251824001
920070115,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,38.6567457165367
920070116,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,16.351056993023
920070117,92007,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,54.9043177612812
920090101,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,77.7367355192012
920090102,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,94.8616383727958
920090103,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,169.032507477473
920090104,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,127.237850025038
920090105,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,86.3826475846011
920090106,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,124.847534742979
920090107,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,92.2717448216673
920090108,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,66.2535074305599
920090109,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,84.4974140579717
920090110,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,80.8121846609417
920090111,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,100.217956098688
920090112,92009,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,126.545931964129
920120101,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,80.0969211910369
920120102,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,54.2617471801808
920120103,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,94.6547486333222
920120105,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,70.0079581191179
920120106,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,57.2470440204172
920120107,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,55.331459590203
920120201,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,103.001404874601
920120202,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,75.2873546436593
920120203,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,94.1976840244681
920120204,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,59.4832585706604
920120205,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,33.1010171488477
920120206,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,73.1517581233949
920120207,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,50.1017380232442
920120208,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,73.13456638593
920120301,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,92.7095624874287
920120302,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,97.4220471585314
920120303,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,303.566238554007
920120304,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,14.8865028752875
920120305,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,41.3517141277582
920120401,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,119.362694445982
920120402,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,12.9095059964259
920120403,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,58.7722718956145
920120404,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,51.1837797430856
920120405,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,93.6611406782723
920120406,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,106.838783554614
920120501,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,90.2434198581568
920120502,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,94.3152855607664
920120503,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,131.252366996065
920120504,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,53.4416177548885
920120505,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,58.8182796450063
920120506,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,73.7116070477013
920120601,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,146.704172857626
920120602,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,91.0949850937768
920120603,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,41.947453319767
920120604,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,71.4992016893445
920120701,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,52.2252561002365
920120702,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,112.139588893298
920120703,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,67.9680372603931
920120704,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,69.0495238944318
920120705,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,42.8791382727666
920120706,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,74.094155619477
920120707,92012,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,55.8556276315624
920140101,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,30.9458799744189
920140102,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,62.9250364977498
920140103,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,50.0512538391261
920140104,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,58.8499873557132
920140105,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,114.247478817498
920140106,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,77.9885948161801
920140107,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,74.822644560966
920140108,92014,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,69.6127275976019
920190101,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,8.05996310780629
920190102,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,54.0922526789042
920190103,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,27.4375326947733
920190104,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,66.2148444223906
920190105,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,28.152310691919
920190106,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,26.2665829687443
920190107,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,9.28556442804915
920190108,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,9.10956677749151
920190109,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,65.1431917316668
920190110,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,48.6314345645911
920190111,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,18.7268365035458
920190112,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,42.411308634055
920190113,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,51.8966747429069
920190114,92019,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,44.7459626744147
920200101,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,121.715231077158
920200102,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,48.814105509678
920200103,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,32.7375852022599
920200104,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,45.1090547734807
920200105,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,30.761378985811
920200106,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,178.085248638548
920200107,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,144.680639765571
920200108,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,110.94871062977
920200109,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,140.292650011839
920200111,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,128.564519471319
920200112,92020,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,122.753225245722
920220101,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,45.9168381554415
920220102,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,19.0190102932587
920220103,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,38.780006584295
920220104,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,40.550903743228
920220105,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,23.7469790243837
920220106,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,44.9952132001517
920220107,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,27.4967227106085
920220108,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,18.1644404506151
920220109,92022,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,32.4742120414711
920230101,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,90.7132382996599
920230102,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,126.815870983233
920230103,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,86.28935922584
920230104,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,152.290354080145
920230105,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,98.5704759431554
920230201,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,108.110326858475
920230202,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,163.209930915867
920230203,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,131.034210872059
920230301,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,126.782370503217
920230302,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,120.546834227073
920230303,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,117.957389442383
920230304,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,109.220901990946
920230401,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,108.397453098168
920230402,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,112.273510668424
920230501,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,10.5336575558456
920230502,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,14.702872597547
920230503,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,23.2425116771673
920230504,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,32.1352413238216
920230505,92023,2021,Nombre d'actifs occupés de 15 ans ou plus qui utilisent principalement un vélo pour aller travailler,17.0636836328848
